일자,작품명,합계
2024-05-12,유니버설발레단 케네스 맥밀란의 <로미오와 줄리엣>,1325
2024-05-12,유니버설발레단 케네스 맥밀란의 <로미오와 줄리엣>,1675
2024-05-12,천 개의 파랑,317
2024-05-12,천 개의 파랑,222
2024-05-12,김은지 귀국 바이올린 독주회,278
2024-05-12,현준희 바이올린 독주회,114
2024-05-12,천 개의 파랑,0
2024-05-12,한다혜 피아노 독주회,51
2024-05-12,2024 서울시립교향악단 SPO Day ,349
2024-05-14,천 개의 파랑,260
2024-05-14,강남심포니오케스트라 제 104회 정기연주회,694
2024-05-14,에르완 리샤 비올라 독주회,153
2024-05-14,천 개의 파랑,32
2024-05-14,전재성 바이올린 독주회,160
2024-05-14,황소명 피아노 독주회,0
2024-05-15,천 개의 파랑,349
2024-05-15,천 개의 파랑,225
2024-05-15,천 개의 파랑,40
2024-05-15,천 개의 파랑,50
2024-05-15,박주영 피아노 리사이틀,239
2024-05-15,김상애 플루트 독주회,249
2024-05-15,김어령 첼로 독주회,85
2024-05-16,천 개의 파랑,194
2024-05-16,차이콥스키 콩쿠르 위너 콘서트,1120
2024-05-16,심정운 피아노 독주회,77
2024-05-16,천 개의 파랑,24
2024-05-16,정윤혜 귀국 첼로 독주회,179
2024-05-16,아스틴 퀸텟 정기연주회,299
2024-05-17,천 개의 파랑,291
2024-05-17,테너 김우경 독창회,1214
2024-05-17,베를린필하모닉 스트링콰르텟 내한공연,517
2024-05-17,공원영 피아노 독주회,88
2024-05-17,천 개의 파랑,53
2024-05-17,이승민 쳄발로 독주회,54
2024-05-18,천 개의 파랑,418
2024-05-18,천 개의 파랑,307
2024-05-18,"<그녀와 그>: 이명주, 김세일 그리고 슈만",366
2024-05-18,한경진 바이올린 독주회,66
2024-05-18,국립현대무용단 어린이 무용 `얍! 얍! 얍!`,143
2024-05-18,서울 심포닉 윈드 오케스트라 제3회 정기연주회,995
2024-05-18,천 개의 파랑,17
2024-05-18,천 개의 파랑,65
2024-05-18,화음챔버오케스트라 레퍼토리 프로젝트,338
2024-05-18,유지홍의 <로맨틱발라드>,65
2024-05-19,천 개의 파랑,347
2024-05-19,국립현대무용단 어린이 무용 `얍! 얍! 얍!`,137
2024-05-19,하세연 첼로 독주회,72
2024-05-19,천 개의 파랑,59
2024-05-19,월드 유니온 오케스트라 슈퍼클래식:존윌리엄스 스타워즈,1810
2024-05-19,2024 PoAH 피아노연구회 제10회 정기연주회,112
2024-05-19,박지원 피아노 독주회,172
2024-05-21,천 개의 파랑,290
2024-05-21,국립현대무용단 어린이 무용 `얍! 얍! 얍!`,125
2024-05-21,천 개의 파랑,50
2024-05-21,2024 한국독일가곡연구회 - 슈트라우스 탄생 160주년 기념 음악회 시리즈,154
2024-05-21,이호정 피아노 독주회,62
2024-05-21,콰르텟21과 함께 하는 클래식의 스마트한 선택 시리즈 I,246
2024-05-21,베토벤과 말러의 부드러움을 찾아서,1287
2024-05-22,천 개의 파랑,81
2024-05-22,천 개의 파랑,183
2024-05-22,국립현대무용단 어린이 무용 `얍! 얍! 얍!`,88
2024-05-22,천 개의 파랑,16
2024-05-22,천 개의 파랑,44
2024-05-22,토너스 콰르텟 <스메타나 탄생 200주년 기념 음악회>,200
2024-05-22,피아노를 듣는 밤,146
2024-05-22,콘서트 가이드 나웅준의 뮤직 테라피,28
2024-05-23,국립오페라단 정기공연 오페라 <죽음의 도시>,1041
2024-05-23,천 개의 파랑,213
2024-05-23,한혜열 윤호근 듀오콘서트 슈만의 `시인의 사랑`,171
2024-05-23,국립현대무용단 어린이 무용 `얍! 얍! 얍!`,109
2024-05-23,천 개의 파랑,35
2024-05-23,이경원 바이올린 & 비올라 독주회 ,60
2024-05-23,현대음악 앙상블 위로 기획공연 Sound Maker Project Series I <예술의 묘미>,286
2024-05-23,한국교수콰이어 제18회 정기연주회,1001
2024-05-24,국립오페라단 정기공연 오페라 <죽음의 도시>,909
2024-05-24,조성현 무반주 플루트 리사이틀,345
2024-05-24,천 개의 파랑,306
2024-05-24,국립현대무용단 어린이 무용 `얍! 얍! 얍!`,129
2024-05-24,천 개의 파랑,48
